title,label
Ex-Miss Finland says Trump groped her,1
MELANIA SAVES TAXPAYERS A Fortune By Making Shocking Cuts In Number of Aides At White House Compared To Lavish Michelle Obama,0
Japan's Abe re-elected prime minister after big election win,1
Trump's Virginia comments last straw for disenchanted CEOs,1
Second U.S. judge blocks Trump administration birth control rules,1
"Colombia authorizes air raids against dissident FARC, crime gangs",1
Russian bombers hit Islamic State targets in Syria: RIA,1
"Albright, Hadley urge U.S. to weigh using more force in Syria",1
Trump's USTR nominee pledges tough enforcement of U.S. trade laws,1
'Safer than London!' North Korea opens door to Russian tourists,1
Russian prosecutors seek 10 years in jail for ex-economy minister: agencies,1
" While Texas Republicans Focus On Abortions And Bathrooms, It’s Still Legal To F*ck A Cat",0
Iraq accused of violating due process for Islamic State suspects,1
Swedish opposition party to call vote of no-confidence in PM,1
Spain calls Catalan mayors for questioning on independence vote,1
"North Carolina police probe arson, graffiti threat at Republican office",1
Trump ally Bannon campaigns for Moore in Alabama,1
Next round of Syria talks in Astana set for September 14-15,1
TAKE THE POLL: Tell Us Who You Think Will Be Trump’s Best Choice For VP,0
 Ammon Bundy’s Own ‘Safety’ Committee Tells Him And His Militia Terrorists To Go Home (VIDEO),0
Senate panel overwhelmingly approves Trump Pentagon pick,1
Trump changes tune on tax hikes for wealthy Americans,1
Senate Republican leaders want health bill revised by Friday: Cornyn,1
House panel drops effort to force testimony on Trump 'dossier',1
White House chief of staff says his job is not to control Trump,1
U.N. urges Bangladesh to move Rohingya refugees stranded at border,1
"Trump vows strong U.S. ties with Israel, draws fire from Clinton",1
Afghanistan will never again be militant sanctuary: U.S. ambassador,1
Exclusive: Trump to approve Keystone XL at meeting with TransCanada CEO - official,1
Japan's Abe announces snap election amid worries over North Korea,1
 Dave Chappelle: ‘I F***ed Up’ When Asking To Give Trump A Chance (DETAILS),0
Kenya court grants access to poll returns in case seeking to void election,1
Syrian Kurdish leaders back longer U.S role in Syria,1
China says peaceful settlement for North Korea issue wanted,1
 Democratic Leader Nancy Pelosi Demands Sessions Resign Over Russian Perjury,0
South Dakota's governor vetoes loosening of concealed carry gun laws,1
"U.S. Congress to let Iran deadline pass, leave decision to Trump",1
Ireland to review U.S. customs pre-clearance at Irish airports,1
"Mexico welcomes U.S. NAFTA objectives, eyes stronger North America",1
McCain vows to undo U.S. legislation that eased Russian rocket engine ban,1
Ex-convict coal magnate says to run for Senate,1
Indonesia passes law to ban organizations deemed against its ideology,1
Suspected al Shabaab militants behead four in Kenya's Lamu County: official,1
Zuma given November 30 deadline ahead of South Africa decision on graft charges,1
Britain's May to press case with EU on security in Tallinn,1
Talks seek to secure Islamic State withdrawal from Raqqa-local official,1
" Meet David French, The Independent Who Republicans Recruited To Run Against Donald Trump",0
"Trump to meet Australian PM, relations strained over asylum seekers",1
Bipartisan Harvard panel recommends hacking safeguards for elections,1
Factbox: U.S. congressional leaders on Iran nuclear deal,1
"Brexit never? Britain can still change its mind, says Article 50 author",1
U.S. frustration simmers over Belgium's struggle with militant threat,1
South Africa's Zuma asks court to reject call for inquiry into influence-peddling,1
BuzzFeed terminates Republican ad deal over Trump,1
Exclusive: Democratic Party slams GOP candidates on climate change,1
Trump: Father of UCLA player in shoplifting case is 'ungrateful fool',1
"Trump discusses North Korea threat in calls with China, Japan leaders",1
U.S. citizen facing subversion charges in Zimbabwe released from jail,1
"Srebrenica's Muslim defender cleared of crimes, Serbs protest",1
Ireland trying to force Northern Ireland to stay in customs union after Brexit: DUP,1
ECB's Rimsevics says Trump will be 'very good' president,1
Iraqi govt says Kurds must back country's 'unity' before talks,1
"Factbox: Trump on Twitter (September 13) - Tax reform, Florida, Clinton",1
Mexico's Senate picks new electoral prosecutor amid graft spat,1
 Trump’s Ego Goes Into Overdrive As He Retweets Anyone Who Kisses His A** Over Withdrawal From Paris Climate Accord,0
"Brazil police suspect Temer, aides involved in corruption",1
Sanders supporters banned from Tinder after campaigning on dating app ,1
Rwanda arrests supporters of jailed opposition figure,1
U.S. court rejects bid to throw out Maryland electoral map,1
Clinton Foundation hired cyber firm after suspected hacking: sources,1
Indonesia prepares to divert Bali-bound flights in case of volcanic eruption,1
U.S.-backed SDF launch final assault in Syria's Raqqa city,1
NY mayor criticizes Trump's closing public atrium for campaign events,1
"Senior House Democrats want briefing on Flynn, Russians",1
Obama administration suspends Pacific trade deal vote effort,1
Obama budget to adjust health insurance 'Cadillac tax': adviser,1
Most Americans back 'just the facts' news stories: Pew survey,1
Factbox: Some Trump assertions on Iran questioned by experts,1
"Conservative Author DESTROYS Hypocrisy, Misplaced Outrage Of Gay Activists Dancing Near Pence Home [VIDEO]",0
U.S. gives Laos extra $90 million to help clear unexploded ordnance,1
White House: Puerto Rico debt crisis could hamper Zika response,1
U.S. lawmakers seek missing information in review of Monsanto weedkiller,1
DEMOCRATIC DEBATE MODERATOR Met With Dem Candidates For Some “Pre-Interviews”….Hummm,0
Trump paid $38 million in taxes in 2005: White House,1
"Putin hails Russia's destruction of chemical weapons, accuses U.S.",1
UPDATE: JUDGE ORDERS CANCELLATION OF REDSKINS TRADEMARK REGISTRATION – WASHINGTON REDSKIN’S NEW STADIUM CONSTRUCTION HELD HOSTAGE BY PETTY OBAMA ADMINISTRATION,0
“KILL YOUR A$$”: Florida Lefty Threatens GOP Congressman…Gets A Dose Of Karma!,0
"Flynn says cooperating with Russia probe, in best interest of U.S.",1
"Turkey urges U.S. to review visa suspension as lira, stocks tumble",1
Trump to nominate attorney Kevin McIntyre to chair FERC: White House,1
"Putin says could meet Trump in Slovenia, but choice not Moscow's alone",1
Pakistanis worry that President Trump may favor rival India,1
"Trump misunderstood MIT climate research, university officials say",1
"U.S., China discuss 'mutually beneficial' economic relationship",1
Kentucky declares Clinton Democratic primary winner after recanvass,1
Police order Berlin district evacuation after WW2 bomb find,1
North Korea says to continue nuclear tests: RIA,1
WIKILEAKS: No Stamina? Hillary’s Aide Asked To Cut Speech Due To Lack Of Podium…To Lean On,0
30 people killed in attack on cattle herders in northeast Nigeria: police official,1
U.S. energy chief says to start negotiations on nuclear pact with Riyadh,1
 Watch Marge Simpson Have The Panic Attack We’re All Having Over The 2016 Election (VIDEO),0
Iraq says ruling against Trump travel ban is move in right direction,1
Republican Ryan rejects Trump warning of riots in presidential race,1
Mongolian parliament ousts prime minister in latest reshuffle,1
Iranian political activist shot dead in Netherlands,1
U.S. Interior Secretary investigated over speech to donor's hockey team,1
"Refugees in Greece demand transfer to Germany, start hunger strike",1
" BOMBSHELL: Top Trump Appointment Was HUGE Donor, Might Have Purchased Admin Position",0
ANOTHER CLINTON CASUALTY? Activist MURDERED After Openly Blaming HILLARY For Meddling Role In Honduran Coup [VIDEO],0
Exclusive: Detained Saudi billionaire al-Sanea seeks to end debt dispute,1
China urges U.S. to bar Taiwan delegation from Trump inauguration,1
Pentagon to seek budget change to boost Islamic State fight,1
More than 60 Rohingya feared drowned as U.S. steps up pressure on Myanmar,1
Trump denies Tillerson threatened to resign: Twitter,1
 Michigan Republicans Strip Flint Of Their Power To Sue The State Over Poisoned Water,0
Taiwan president arrives in Hawaii despite Chinese objections,1
Trump's son clarifies 'gas chamber' comment after criticism,1
North Korea says rockets to U.S. 'inevitable' as U.S. bombers fly off North Korean coast,1
Patrick Henningsen LIVE with guest Sean Stone – ‘Project for a New Global Government?’,0
Kurdistan region says Iraqi forces preparing major attack in oil-rich Kirkuk,1
Trump says Fed keeping rates low because of pressure from Obama,1
WOW! NEWS ANCHOR Hammers Obama On His Pro-Muslim Speech At Radical Mosque [Video],0
"More than 100 dead in Philippine mudslides, flooding: officials",1
Israel must enact law if it wants to hold militants' remains as bargaining chips: court,1
Vatican treasurer to face March court hearing in Australia over historical sex charges,1
" Unarmed Black Man Tortured, Maimed, Then Executed By Mississippi Cop (VIDEO)",0
U.S. government says benchmark 2017 Healthcare.gov premiums up 25 percent,1
Singapore decried for 'harassment' of anti-death penalty activists,1
South Africa mulls welfare cuts to fund free higher education: report,1
House Republicans float controversial budget plan,1
Sea surges may devastate parts of Florida: Governor Scott,1
Trump's 'big announcement' on tax to be broad principles: official,1
NEW YORK TIMES BUSTED: Undercover Video Exposes Editor for Bias Against Trump [Video],0
No prosecution for Trump campaign manager Florida battery charge,1
Turkey's Erdogan says no problem with Russian S-400 purchases: Haberturk,1
"Ryan disappointed on Senate healthcare vote, but 'we should not give up'",1
Trump would sign bill that funds government through December 22: statement,1
"Let me come back, Catalan leader tells Spain",1
Trump renews criticism of London Mayor Khan over attack,1
"Notion U.S. has declared war on North Korea is 'absurd,' White House says",1
Brexit can be 'comfortably' negotiated in two years: Johnson,1
Justice Department says White House may name new consumer watchdog,1
WATCH: TOP 5 VIDEOS The Leftist Media Doesn’t Want You to See Of KID ROCK Giving Back To Others,0
Bodybuilder dies after celebrity Muay Thai match with ex-Singapore Idol contestant,1
Tech billionaire Thiel says Trump movement 'not going away',1
Trump dips toe into delicate U.S. debt discussion,1
Factbox: Points of contention in talks on German coalition,1
"CONFUSED PROTESTERS Swarm Outside Trump NYC Fundraiser: ‘Tax the Rich, Not Working People’",0
Russian diplomat says U.S. stance on Syria 'a mystery' - agencies,1
Timeline: U.S. prosecutors lay out Flynn's dealings with Russian ambassador,1
'Big Six' member says tax reform blueprint to follow Senate hearings,1
Kremlin hits at Twitter's 'prejudiced' move against two Russian media outlets,1
UK's Prince Harry and fiancee Markle delight crowd on first official walkabout,1
"Venezuela arrests top oil executive, eight other PDVSA employees: sources",1
Turkey asks U.S. about jailed trader: foreign ministry sources,1
Senate confirms new USAID administrator Mark Green,1
U.S. lawyer defending travel ban grilled in court over Trump's tweets,1
Trump says 'nothing is off the table' for response to Iran,1
U.S. reaffirms 'One China' policy to Beijing after Trump: White House,1
Clinton told FBI Colin Powell suggested she use private email: NYT,1
"Trump, in shift, to call for top tax rate of 33 percent rather than 25 percent: CNBC",1
U.S. Senate finance panel unlikely to support import tax: chairman,1
"Shaquille O’Neal: “The Earth is flat. Yes, it is.”",0
Highlights: The Trump presidency on April 13 at 9:30 P.M. EDT/0130 GMT on Friday,1
China's Xi lays out vision for 'new era' led by 'still stronger' Communist Party,1
Woman who accused Bill Clinton of assault to campaign against Hillary presidential run,1
Too early to talk about Lebanon's government resigning: parliament speaker,1
No Class Michelle Obama Takes Several Swipes At Trump During Tech Speech And Veiled Swipe At Clintons: ‘People that won’t go away’ [Video],0
Release of CIA torture details unlikely: senior Democrat,1
Turkey says talk of ending its EU accession undermines Europe,1
Police reveal names of Orlando club shooting victims,1
"Factbox: Trump on Twitter (December 6) - America, California's wildfires",1
"Factbox: Humanitarian crisis in Bangladesh as 370,000 Rohingya flee Myanmar",1
Obama sees no Middle East peace deal before his presidency ends,1
 Steve Bannon Promised That There Is ‘No Doubt’ We Will Be At War With China Soon (AUDIO),0
Obama to issue new offshore drilling rules on Thursday: source,1
 MSNBC Host Actually CHOKES While Saying Giuliani Could Be Attorney General (VIDEO),0
Trump resists pressure to soften stance on Iran nuclear deal,1
"Egypt attack victims pray, mourn in Sinai mosque amid high security",1
"Senator Collins says not committed to tax bill, concerned about SALT",1
Toned-down Trump does not mean retreat from policy: aide,1
Mediation to end Minnesota budget dispute fizzles,1
"Czechs vote for new parliament, wealthy businessman seen as likely next PM",1
Illinois budget impasse hits $550 million bond sale,1
"Iran sends tanks to border with Iraq's Kurdish region, Kurdish official says",1
Cuba decries U.S. expulsion of 15 diplomats,1
Trump lukewarm on opening Clinton probes: New York Times,1
Guatemala Congress again votes to maintain president's immunity,1
Supreme Court rules uniform design elements can be copyrighted,1
U.S. believes current North Korea nuclear threat is manageable: White House,1
California governor taps U.S. Representative Becerra as attorney general,1
Saudi says Iranian talk of rapprochement is laughable,1
Germany investigating reports of refugees forced into prostitution,1
Record fall in net migration to UK in year after Brexit vote,1
Germany balks at Tillerson call for more European NATO spending,1
Wall St. tax break once blasted by Trump preserved in Republican bill,1
Ex-Goldman banker Mnuchin installed as Treasury secretary,1
Trump to target Obama's climate initiatives: White House website,1
Venezuela arrests ex-oil bosses for graft in widening purge,1
South Korea plans to buy 20 additional F-35 aircraft: report,1
UK expecting Brexit deal in time for lawmakers to vote: PM May's spokeswoman,1
"KELLYANNE CONWAY Responds To DEATH THREATS Against Her After Hillary’s Communications Director Pens Hate-Filled, Inflammatory Washington Post Op-Ed [VIDEO]",0
Cambodia's main opposition party dissolved by Supreme Court,1
Exclusive: Trump supporters more likely to view blacks negatively - Reuters/Ipsos poll,1
[VIDEO] SHERIFF CLARKE EXPOSES THE LEFT: “This (Ferguson protests) Is Nothing More Than An Attempt To Try To Energize and Mobilize The Black Vote Through The 2016 Election”,0
LEFTISTS CALL FOR Ivanka Trump Brand Boycott…This Huge Retailer Is Sticking With Her,0
Former U.S. Vice President Biden leaves open door to 2020 run,1
Freeport Indonesia mine access road reopened after shooting: spokesman,1
Senate votes to confirm Gottlieb as head of FDA,1
What's a 'dotard' anyway? Kim's insult to Trump,1
Trump attends 'Villains and Heroes' costume party dressed as...himself,1
British lesbian wins right to spousal visa in landmark Hong Kong case,1
"Clinton to release 2015 tax returns within days, criticizes Trump",1
"French PM defends flight home for 350,000 euros",1
VP MIKE PENCE Stops For BBQ Before Super Bowl…Crowd Gives Him A HUGE Cheer At Game [Video],0
Germany's Gabriel calls Trump 'pioneer of a new authoritarian movement',1
Shifting sands: What is changing in Saudi Arabia?,1
Turkey says Myanmar allows first foreign aid deliveries,1
"Head of Senate panel says near deal on Russia, Iran sanctions vote",1
Syria opposition meeting in Riyadh sees no role for Assad in transition,1
" Desperate For Guests, Fox News’ O’Reilly Replacement Invites Fabio On To Bash Liberals (VIDEO)",0
U.N. refugee agency hopes resettlement resumes soon to U.S.,1
Pence says decision to fire Comey not connected to Russia probe,1
"Clinton to meet with presidents of Egypt, Ukraine next week: campaign",1
"U.S. confident Brazil can meet political, economic challenges: White House",1
Britain says Moody's downgrade based on 'outdated' Brexit view,1
"Saudi Arabia seeks Islamic tourism boost in test for heritage, tradition",1
Pakistan PM warns U.S. sanctions would be counter-productive,1
"Julian Assange – “Everything that he has said, he’s standing by.”",0
"COMMUNIST SYMPATHIZER NYC MAYOR DEBLASIO Encourages Anti-Trump Protesters To Keep Going: “the more people fight back, the more it takes away his power”",0
U.S. presses Russia to comply with nuclear missile treaty,1
 Bryan Cranston Shows Up On SNL To Hilariously Mock Trump’s Ridiculous Cabinet Picks (VIDEO),0
JAL to screen majority-muslim country passengers before departure for U.S.,1
Debris and dust: Raqqa 'sacrificed' to defeat Islamic State,1
Factbox: Iraq's Kurds to vote in historic referendum on independence,1
Egyptian activists detained by court for protesting Red Sea islands transfer,1
Delta to cancel about 800 flights due to Irma,1
"Carson talks with Trump team, says he can make 'inner cities great'",1
Trump vows tax plan to boost economy; poll cites views on wealthy,1
"Fearing Russia, Sweden holds biggest war games in 20 years",1
Haley says new North Korea sanctions unlikely to change behavior,1
Briton pleads guilty to weapons charge over Trump rally incident,1
"Close but no hurrah: EU welcomes May Brexit speech, but warily",1
"PM May to speak to Trump on Jerusalem, says its status should be determined by negotiation",1
Kenya police shoot dead 2 protesters amid opposition demonstrations,1
White House to request $29 billion for hurricane relief,1
Russian bank VEB says executives had talks with Trump son-in-law,1
Reporters barred from Kushner Companies' event in China,1
Creditors sue to block Puerto Rico development bank withdrawals,1
China says will keep talking to Myanmar over stalled dam scheme,1
Mexico's ruling party presidential hopeful trails leftist: poll,1
UK's Boris Johnson reignites leadership speculation with Brexit plans,1
"Ivory Coast to retire 1,000 soldiers to slim down military",1
North Korea warns threats a 'big miscalculation' in letter to Australia lawmakers,1
"Germany disputes size of Russian wargames, predicts 100,000 troops",1
BREAKING: RUSSIA SMELLS OBAMA’S FOREIGN POLICY WEAKNESS AND MAKES A MOVE,0
"Factbox: Contenders, picks for key jobs in Trump's administration",1
Republican Senator McCain will return Tuesday for healthcare vote,1
Trump infrastructure plan adds little to global copper backdrop,1
 Court Just Gave Cops Permission To Murder Dogs,0
" Trump Abuses Power, Punishes Qatar For Refusing To Give $500 Million Loan To Son-In-Law Kushner",0
Trump says signs new order to widen sanctions against North Korea,1
 The Internet Can’t Stop Laughing At Sarah Huckabee Sanders’ Dumbass Tweet (SCREENSHOTS),0
Cameroonian journalist to be freed after terrorism charges dropped,1
"Clinton tells Trump: 'Delete your account,' fueling Twitter war",1
"Armyworm hits northern Cameroon, worsening food crisis",1
Kremlin: U.S. covering up election intrigue by demonising Russia,1
Former Ivory Coast president Gbagbo to remain in detention for trial: ICC,1
BREAKING: TRUMP CANCELS Order For New Air Force One…Claims Boeing “Doing A Little Bit Of A Number” [Video],0
Harris Corp wins $1.7 billion U.S. defense contract: Pentagon,1
Trump says he regrets past remarks that 'caused personal pain',1
U.S. officials try to ease concerns Trump may quit Iran deal,1
Texas attorney general backs Trump in travel ban litigation,1
Indian police arrest French journalist for filming in Kashmir,1
 Trump Just Threatened To ‘Send In The Feds’ To March On Obama’s Hometown (TWEETS),0
German police present stolen John Lennon diaries,1
Japan's Abe says time to exert maximum pressure on North Korea,1
Danish High Court finds 17-year old girl guilty of planning bomb attacks against schools -local media,1
"U.S. Congress tangles with Facebook, other social media firms over Russia probe",1
"ARMED BLACK PANTHERS March In Milwaukee: “Free us or you die, CRACKER!” [Video]",0
"Under fire in Washington, Trump back in campaign mode in Iowa",1
WOW! SENATOR GRASSLEY OUTS Schumer And Schiff…LIED To Media Even Though They KNEW Trump Wasn’t Under Investigation For Collusion With Russians [VIDEO],0
Trump rebukes South Korea after North Korean bomb test,1
Trump says China tried but failed to help on North Korea,1
Manhattan U.S. attorney adds to probes of ex-Trump aide Manafort: reports,1
Dublin hopeful Northern Ireland talks can resume in coming weeks,1
"LOL! HOW TO TRIGGER A LIBERAL On Halloween: “Make Your Costume The Most Tasteless, Triggering Sh*t…And Post It All Over Social Media” [VIDEO]",0
" Nazi’s Bodyguard Stabbed 9 Times After Trump Rally, Doesn’t Have Insurance",0
"Euro budget, ESM, banking union stances unresolved in German talks: document",1
U.S. House Democrats seek info from Deutsche Bank on Trump accounts,1
Trump lays out plan to privatize air traffic control system,1
U.S. lawmakers raise privacy concerns over new hacking rules,1
Fujimori family pulls Peru back into political turmoil,1
Obama expands Hawaii marine reserve in final push on climate,1
Shots fired by U.S. military personnel to stop man forcing entry onto British base,1
White House confident Supreme Court will uphold immigration action,1
"NEW POLL SHOWS DEMOCRATS Under 50 Prefer Old, White Marxists To Serial Criminals In Pants Suits",0
Battle over N.C. transgender law intensifies as lawmakers reconvene,1
"Belgium eyes British, U.S. jets; French offer under legal scrutiny",1
"Puerto Rico governor says he wants to improve, not 'destroy,' PREPA restructuring",1
Final tally in New Zealand's inconclusive election to be released,1
REMEMBER WHEN Democrat Operatives Were Caught Bragging About Their Voter Fraud Operation In WI? [VIDEO],0
 White Supremacists Robocall For Trump Ahead Of Super Tuesday (AUDIO),0
U.S. lawmaker requests investigation into threat to Alaska senators over healthcare vote,1
"Fate of Obama legacy initiatives in hands of courts, successor",1
Trump wants to make sure U.S. nuclear arsenal at 'top of the pack',1
"Trump using campaign, RNC funds to pay legal bills from Russia probe: sources",1
Wife of ousted PM Sharif wins by-election in test of support for ruling party,1
 Internet Has Brutal Reminder For Ivanka After She Takes Picture With Elephant At D.C. Zoo,0
Trump says his feud with Senator Corker will not hurt tax push,1
Confident Trump says could 'shoot somebody' and not lose voters,1
Syrian rebels say discussing evacuation from territory near Israel,1
EU leaders want to 'responsibly' cut Turkey pre-accession aid: Merkel,1
Assad adviser says rebels must lay down arms: Syrian state media,1
 Tea Party Superstar Gets WRECKED After Obama ‘N****r’ Tweet,0
"U.S. sanctions individuals, entities for Iran-linked counterfeiting",1
SWEDISH WOMAN Sexually Assaulted In Broad Daylight By 9 Migrants…Ex-Boyfriend LOSES IT Over Out-Of-Control Migrants…Feminists Attack Victim…Call Her “Racist” [VIDEO],0
Surge in U.S. Latino vote could be elusive in presidential election: survey,1
President's son had legitimate reasons to not answer House panel questions: White House,1
Obama to Democrats: 'I want us to run scared' in election,1
FACEBOOK USER ARRESTED FOR “Offensive” Posts About Syrian Refugees: “social media abuse will not be tolerated”,0
Frankfurt to evacuate thousands as huge WWII bomb defused,1
"OOPS…MAINSTREAM MEDIA Won’t Show You This Video…London Citizens Yell: “DONALD TRUMP, WE LOVE YOU!”",0
"Mexico welcomes NAFTA re-negotiation, expects constructive talks",1
Boiler Room #89 – Island of Misfit Toys,0
 Trump Tweets Fake List Of ‘Fake News’ The Media Has Run And Gets STOMPED By Twitter (TWEETS),0
"Focus on search and rescue, restoring power after Irma: U.S. official",1
Rohingya refugees in Pakistan fear for relatives in Myanmar,1
U.S. seeks up to 27 months in prison for ex-Congressman Anthony Weiner,1
U.S. Treasury's Mnuchin says will unveil tax reform plan 'very soon',1
 A Trump Fanboy Just BLASTED Trump’s Tweeting: ‘It Makes You Wonder What Else He’s Doing’,0
German FinMin Schaeuble ready to head parliament: senior conservative,1
"U.S. Secretary of State to visit Turkey on March 30, says Turkish minister",1
White House aides told to preserve materials in Russia probe: source,1
Zimbabwe parliament has received motion to remove Mugabe: Speaker,1
Head of East Africa's regional bloc condemns ICC Burundi investigation,1
"OBAMA STONEWALLING ON Why He Sent 13 Payments Of $99,999,999.99 To Iran…Where Was Congress?",0
Letter with granular matter sent to Trump's son in New York,1
Trump luxury hotel opens just blocks from the White House,1
Should I stay or should I go? U.S. civil servants gird for Trump,1
Kenyan police assaulted and raped women during election: rights group,1
Illinois budget uncertainty extends into new fiscal year,1
"Vatican should bring money-laundering cases to trial, watchdog agency says",1
Republican Rubio chips away at Trump with Super Tuesday looming,1
U.S.-UK partnership on security remains strong: U.S. intelligence,1
 Donald Trump’s Alma Mater Just Told Him To Go F*ck Himself,0
U.S. states hit back at EPA chief over climate rule guidance,1
THE WOMAN WHO Moved Freedom Loving Americans To Tears With Her Passionate IRS Testimony Is Now Asking For Our Help,0
Senior pro-Brexit minister Gove backs PM May deal on EU exit: BBC,1
 WATCH: Trump Campaign Manager Blames Women For Rape,0
Analyst View: Democrat Jones wins Alabama U.S. Senate seat in blow to Trump,1
"Exclusive: Contenders emerge for No.2 Fed job, search to narrow",1
" Democrats Need To Mobilize, Stick Together, And Get Out The Vote – And Fast",0
Goldman's Blankfein: If Trump taps Powell as Fed chair wouldn't be 'one bit disappointed',1
" Snowflake Trump Actually Screams At White House Televisions, Proving He Is Mentally Unfit To Be President",0
House Republicans to push Puerto Rico bill by end of March,1
Conservatives bristle as Trump backs off Clinton prosecution,1
"Contenders, picks for key jobs in Trump's administration",1
CNN’s Don Lemon: Is He an Alcoholic or Just a Drunk?,0
"Rocker Neil Young, a Canadian, talks U.S. presidential politics",1
Spain's Rajoy says he expects next phase of Brexit talks soon,1
Qatar builds dairy industry in desert as it defies Arab boycott,1
Republicans ask Clinton Foundation to produce correspondence,1
 Lawrence O’Donnell BRUTALLY Sums Up How PAINFUL It Is To Be As Stupid As Trump (VIDEO),0
ALAN DERSHOWITZ RIPS MAXINE WATERS On Constant Racism Rhetoric: “Maxine Waters ought to be ashamed of herself!”,0
North Korea's Kim says will make 'deranged' Trump pay dearly for U.N. speech,1
EMPLOYEES IMPLANTED WITH MICROCHIP at “Chip Party”…First Company in US to Have Microchip Program,0
Ramaphosa's 'poisoned chalice': new ANC leader may struggle to reform South Africa,1
BREAKING: DEMOCRAT Makes Shocking Statement Regarding DNC Pick Keith Ellison [Video],0
"Clinton, Kasich win New York Times endorsement in U.S. presidential race",1
"Trump signs executive orders on manufacturing, infrastructure",1
"German minister calls Trump a threat, Merkel lauds Clinton",1
"Trump may have stopped the bleeding, but not the worrying",1
Trump taps ex-labor board member Acosta to be labor secretary,1
Appeals court suspends ruling rejecting parts of Wisconsin voter ID law,1
U.S. trying to promote crisis in Venezuela: foreign minister,1
HILLARY LIES AGAIN…She’s NOT The First Female Presidential Nominee …She’s Not Even the First Female COMMUNIST Nominee …Here’s PROOF,0
Papua New Guinea police order protesting asylum seekers out of Australian-run camp,1
Greek top court clears way for U.S. extradition of Russian cybercrime suspect,1
Merkel presses allies to cut funds for Turkey's EU bid,1
Pennsylvania Governor Wolf says spending plan to become law,1
German SPD leaders vote to start exploratory talks with conservatives,1
Syrian government envoy: U.S. and Turkish troops should leave Syria,1
"Republican Collins will stay in U.S. Senate, focused on healthcare",1
At least 30 dead in Quake in Iran western province,1
"In Trump travel ban fight, Justice Kennedy's 2015 opinion looms large",1
Iran's president says U.S. election offers only bad or worse choice,1
Italy says supports U.S. strikes on Syria,1
Trump Waves Texas Flag: ‘Texas Can Handle Anything’ [Video],0
Australian yachtsman dies after Philippine fishermen rescue three adrift for days,1
Trump fires campaign manager in shakeup for election push,1
"Italy's 5-Star sheds anti-EU image, calls for reform",1
Bangladesh says agreed with Myanmar for UNHCR to assist Rohingya's return,1
Jewish groups in Germany urge crackdown on anti-Semitic acts,1
U.S. defense elite rally behind Trump's unusual Pentagon pick,1
Trump advisers likely to meet again in May to discuss Paris pact,1
U.N. chief presses for release of arrested Reuters journalists in Myanmar,1
House to consider disaster aid Wednesday,1
Trump anger at Cohn raises doubts about his White House tenure: sources,1
 Watch What Happens When a Muslim Woman Shows Up At A Donald Trump Rally (VIDEO),0
"China draws three-stage path for Myanmar, Bangladesh to resolve Rohingya crisis",1
Make Hillary Likable Again: Democrats seek to recast Clinton,1
Republicans voice growing doubts on U.S. healthcare bill's fate,1
"Qatar, Kuwait stop renewing visas for North Korean workers",1
Supreme Court has option to duck travel ban ruling,1
"North Korea's missile is advanced, but still some things to prove: South Korea president",1
 Dan Rather SHREDS Wall Street Journal For Dodging Duty To Call Out Trump’s Lies In Epic Rant,0
"EU plans Brexit summit gesture, May hints on cash",1
U.S. Senate liberals propose new steps for Puerto Rico recovery,1
"Biafra separatists, Nigerian army disagree over siege allegations",1
Social media firms summoned to U.S. Congressional hearings on Russia,1
Peru Congress passes bill to legalize medical marijuana,1
Trump presidency to create high anxiety among Asian allies,1
U.S. taps ex-envoy to NATO to resolve Ukraine crisis,1
"In first face-off with Clinton, Trump struggles to be 'change' candidate",1
PRICELESS: Watch Bill Clinton Defend Hillary’s Criminal Activity in 1992 Presidential Debate,0
U.S. tightens visa waiver rules for visitors after Paris attacks,1
Scottish lawmakers call for international recognition for Catalan independence,1
Cambodian PM says main opposition party will be dissolved,1
HA! ANGRY FEMINIST SENATOR Attacks Trump/Pence Manhood…Fails Miserably!,0
Opposition takes surprise lead over U.S. ally in Honduras election,1
Zimbabwe's ruling party expels former vice president Mnangagwa,1
Senate passes measure that permanently repeals 'Cadillac' tax,1
Democrats blast Trump's pick for Education Secretary,1
Khamenei says Iran will 'shred' nuclear deal if U.S. quits it,1
"Germany's Gabriel calls for talks between Catalonia, Spain",1
"U.S. lawmaker probed on sex reports, second congressman denies charges",1
Germany sees no sign of cyber attack before Sept. 24 election,1
Trump says wants defense buildup to project U.S. power abroad,1
GRIFTER HILLARY CLINTON WAS PAID For Speeches Given To Government Contractors…No Ethics!,0
Merkel tries to build coalition after vote that puts far right in parliament,1
"Trump on Twitter (August 8): Opioid crisis, North Korea",1
Jared Kushner NEVER Registered To Vote As A “Female”…Media Lie BACKFIRES…Shines Bright Light On How Easily Voter Fraud Can Occur,0
"Factbox: Trump's government shutdown threat, looming debt ceiling",1
" FBI Releases DAMNING Information About Russian Collusion, Trump TERRIFIED",0
Gun shops eye busy Black Friday despite Hillary Clinton loss,1
Vote recount effort races forward despite Trump team rejection,1
"AL SHARPTON Blames Racism For Trump Victory, Then Says He’s Not Gonna Blame Anyone [VIDEO]",0
U.S. airlines scramble to evacuate residents ahead of Hurricane Irma,1
U.S. lawmakers gear up to block Trump plan to slash oil stockpile,1
"Republican Party, Trump campaign to meet in Florida",1
Queen to invite Trump to Britain for state visit: Sunday Times,1
