article,label
German official warns U.S. not to use sanctions for industrial policy,1
CNN REPORTER EMBARRASSES Himself With Idiotic Response After Former “Face The Nation” Host Praises Trump’s Saudi Arabia Speech [VIDEO],0
"FAKE NEWS WEEK: Truth, War Propaganda, CIA and Media Manipulation",0
Syria: US Peace Council Addresses United Nations in NYC,0
 Trump HUMILIATED As WH Walks Back His Attack After Soldier’s Mom Confirms His Insensitive Phone Call,0
DID HILLARY REALLY THINK She’d Get Away With Telling Big Fat Lie About Obama’s “Red Line” Comment?,0
Henningsen: Obama White House Colluded with Facebook to Fabricate ‘Russian Bot’ Conspiracy,0
 WATCH: New Music Video Calls On Supporters To Keep Rallying For Bernie Sanders,0
" Marco Rubio Really Wants To Win Reelection, But Won’t Rule Out Puling A Sarah Palin (VIDEO)",0
PRESIDENT Promotes Made in America: Omaha Steaks Owner “Wanted to Kiss Me” for Reopening Trade with China [Video],0
Turkey seeks life sentences for 60 ex-military over 1997 'post-modern coup',1
WOW! NEWS ANCHOR Hammers Obama On His Pro-Muslim Speech At Radical Mosque [Video],0
Clinton expands lead over Trump to 13 points: Reuters/Ipsos poll,1
 GOP Lawmaker: ‘A Lady Needs To Be Told When She’s Being Nasty’,0
BREAKING VIDEO: CONGRESSIONAL BLACK CAUCUS MEMBERS Rehang “Cops as Pigs” Painting In Capitol Building…Shameful!,0
 This Is What REAL Christians Do When Their Priest Preaches To Ban Abortion (VIDEO),0
WOW! CHICAGO PROTESTER Caught On Camera Admits Violent Activity Was Pre-Planned: “It’s not gonna be peaceful”,0
" Putin Claims To Have Transcript Of White House Meeting, Available Only At Trump’s Request",0
Trump threat to run as independent counterproductive: party chief,1
WHY REUTERS IS SAYING With “reasonable confidence” A Republican Will Win The White House In 2016,0
Co-leader of Germany's far-right AfD to quit in major blow,1
DON’T BELIEVE THE MEDIA! MASSIVE FL TRUMP RALLY…Fans Walk MILE To Get Into Rally [VIDEO]…While Hillary Handlers Have To Tell Her When To Smile,0
 WATCH: Texas Judge Orders Newly Sworn-In Citizens To Accept Trump Or Leave The Country,0
 Veterans SHRED Trump For Exploiting Navy SEAL’s Death While Press FAWNS All Over Him For It,0
 Christian Evangelist Says Jewish Bernie Sanders Is The Next Hitler (VIDEO),0
SOCIALIST Bernie Sanders Asks Trump’s Pick For Education Sec If She’ll Agree To FREE College…Gets Embarrassing Public SMACK DOWN [VIDEO],0
MEDALS OF VALOR: President Trump Honored Agents and Officers Who Took Down Gunman at GOP Baseball Practice Shooting [Video],0
Jared Kushner NEVER Registered To Vote As A “Female”…Media Lie BACKFIRES…Shines Bright Light On How Easily Voter Fraud Can Occur,0
THINK AMERICA CAN’T END UP LIKE GREECE? THINK AGAIN!,0
 Dianne Feinstein: Trump Is ‘Splitting’ The United States Apart,0
SAY WHAT? #BlackLivesMatter TEXTBOOKS TO BE USED AS PART OF COMMON CORE CURRICULUM IN GRADES 6-12 [Video],0
Austria's Freedom Party criticizes ECJ ruling on migrant quotas,1
ALARMING: NSA Refuses to Release Clinton-Lynch Tarmac Transcript with Lame Excuse,0
"Trump meets insurers, promises catastrophic year for Obamacare",1
ALL HELL IS ABOUT TO BREAK LOOSE Between European Vigilante Group “Soldiers Of Odin” And ISIS Inspired “Soldiers Of Allah”,0
 White Supremacists Robocall For Trump Ahead Of Super Tuesday (AUDIO),0
"BREAKING NEWS: Woman Who Narrated BRUTAL TORTURE, Scalping of Mentally Disabled Young Man On Live Facebook Video Gets DISTURBING Sentence",0
CLINTON CAMPAIGN STAFFERS Prematurely Popped Open Champagne Early Tuesday…Here’s How They Got It So Wrong,0
WOW! 1996 NYT’s Stunning Article SLAYS First Lady Hillary Clinton…Calls Her A “CONGENITAL LIAR”…”she is in the longtime habit of lying; and she has never been called to account for lying”,0
ILLEGALS BEFORE AMERICAN CITIZENS: ACLU Sues 3 Missouri Colleges For Refusing Tuition Benefits To Illegal Aliens,0
N KOREA JUST REVEALED Plans To Unleash An Unimaginable  Attack That Could Lead To Electronic Armageddon,0
RECKLESS DEM MAYOR BLAMES AMTRAK ENGINEER FOR CRASH…UPDATE: New Evidence Shows Train May Have Been Hit By Projectile,0
 Trump Suffers HUMILIATING Reality Check After Bragging About The Number Of Bills He Has Signed,0
"PEGGY HUBBARD BLASTS Priorities Of Al Sharpton, Black Lives Matter: “For The First Time In My Life, I’m Ashamed To Be Black…We Wanna Holler ‘Police Brutality’…We Are The Brutal Race!” [VIDEO]",0
WATCH FULL RESPONSE FROM TRUMP AFTER OBAMACARE VOTE: “Obamacare will explode…Pelosi and Schumer own it” [Video],0
 Poll Shows Growing Number Of Republicans Don’t Think Trump Is The Best Option For The GOP,0
Factbox: Why the Zika virus is causing alarm,1
WILL AND GRACE Writers Explain How Their HATE For PRESIDENT TRUMP Inspired Them To Bring Show Back After 11 Years [VIDEO],0
POLL SHOWS WHICH Candidate Will Benefit Most From Rubio’s Exit,0
MARK STEYN ON CNN EXTORTION: Wolf Blitzer Has Put A Horse’s Head In Some Guy’s Bed,0
POWERFUL! FORMERLY OPPRESSED EX- MUSLIM WARNS Ignorant Americans About Danger Of “Welcoming The People I Fled From” [VIDEO],0
WIKILEAKS HITS BACK At Lying Political Hack James Clapper…Testimony On The Hill Highly Partisan! [Video],0
Boiler Room EP #119 – Zombie Disneyland & The Decline of Western Society,0
WHAT? DEMOCRAT CONGRESSWOMAN Calls Violent Riots At Berkeley A “Beautiful Thing” [Video],0
 Vicente Fox Brilliantly Trolls Trump’s Disastrous Week; It’s Glorious,0
Europe rights watchdog says Turkey's emergency laws go too far,1
Czech far-right party says will not support new government,1
"‘Vote All You Want, The Secret Government Won’t Change.’",0
 Watch Heartbreaking Cries From An Abused Puppy As She Is Shown Love For The First Time (VIDEO),0
 Trump Supporting KKK Leader Defends Trump And Alt-Right In Response To Hillary’s Brilliant Speech,0
"HILLARY VOLUNTEER, Obama Supporter Mocks Ryan Owens’ Widow Carryn For “Standing there and clapping like an idiot”",0
WIKILEAKS EMAIL SHOWS CLINTON FOUNDATION FUNDS Used For Lavish Wedding Of “Spoiled Brat” Chelsea Clinton,0
 This Charity Decided To Use Trump’s Money To Fight Hate And Is Rubbing It In His Face,0
PANERA BREAD CEO 2014: “Don’t Bring Your Guns Into Restaurants”…UPDATE: Two MD Sheriffs Shot And KILLED In Panera Bread Restaurant,0
 Watch What Happens When a Muslim Woman Shows Up At A Donald Trump Rally (VIDEO),0
HOLY BETRAYAL OF AMERICA’S NATIONAL SECURITY: New Evidence Shows Hillary Emailed “Most Secretive” Classified Material On Private Unsecured Server,0
Highlights: The Trump presidency on March 20 at 9:20 P.M. EDT,1
 New Study PROVES It’s Republicans Who Are To Blame For Slow Economy,0
GRIFTER HILLARY CLINTON WAS PAID For Speeches Given To Government Contractors…No Ethics!,0
WOW! WHAT HAPPENED When Somebody Asked Beyonce’s Racist Sister To Sit Down At A Concert?,0
 Trump Supporters Already Regret Voting For Him And Here’s The Hilarious Proof,0
 Why The Secret Service Is Investigating Glenn Beck (VIDEO),0
 The White House Has Gone Dark And CNN Is NOT Having It,0
SOCIALIST Bernie Sanders Asks Trump’s Pick For Education Sec If She’ll Agree To FREE College…Gets Embarrassing Public SMACK DOWN [VIDEO],0
 A MASSIVE Screw Up May Have Just Cost Trump The Nomination – And It’s All His Fault,0
BREAKING: RUSSIA SMELLS OBAMA’S FOREIGN POLICY WEAKNESS AND MAKES A MOVE,0
 Chris Cuomo SLAMS Trump For Promising “A Lot Of Things That Can’t Be Done” In Energy Speech (VIDEO),0
DELUSIONAL DEMOCRAT AL GREEN: “I Will Draw Up Documents of Impeachment” [Video],0
 ‘Millennials Rising’ Republican Super PAC Almost Entirely Funded By One 72-Year-Old White Guy,0
EXPOSE THE LIES: Shut Down Planned Parenthood’s Phone Lines,0
"#LockHimUp Former Oversight Chair Jason Chaffetz: If Comey’s Leaked Memos Contained Classified Information, He Should Have Handcuffs On And Go To Jail",0
 Uncovered Video: Trump Makes CREEPIEST Comments Yet About His Daughter (VIDEO),0
Two Danish journalists wounded in Islamist knife attack in Gabon,1
 Jimmy Kimmel Is Pretty Sure He Knows Exactly Why Donald Trump Hasn’t Released His Taxes (VIDEO),0
HERE’S WHAT Feminists Left Behind After Their Day-Long Hissy Fit…Clearly They’re Not Too Worried About The Environment,0
WATCH The White House Christmas Tree Arrival Ceremony [Video],0
EMBARRASSING: Obama Spends Final Hours With Troops Defending His Failure As Commander In Chief…Bashing Trump [VIDEO],0
Factbox: Short list of potential picks for Trump administration,1
BOOM! CONSUMER CONFIDENCE SOARS To Level Americans Haven’t Seen Since Another Republican Was President…MEDIA SILENT,0
AMERICAN UNIVERSITY HIRES Former Islamic Terror Recruiter: “I trust him” [VIDEO],0
 NY Attorney General On Trump University: ‘This Is Straight Up Fraud’ (VIDEO),0
The Angry Left Attacks Trump for Letting 11-Year Old Mow White House Lawn [Video],0
" Trump STRANDED, In Full Panic As ANOTHER Performer Drops Out Of Inauguration (DETAILS)",0
FLASHBACK: WATCH TED CRUZ Promise To Support Donald Trump As Republican Candidate [Video],0
CIA GATEKEEPER? CNN’s Chris Cuomo says Americans are ‘criminals’ for reading WikiLeaks’ Clinton email dump,0
US Media Hyped ‘Active Shooter’ Drill at Andrews Base As Real Event,0
Pay Off: The Establishment Rewards Comey with $2 million Book Deal,0
OBAMA RACES TO SET GITMO TERRORISTS FREE…Leaves Servicemen Punished For Making “Heat-of-the-battle decisions that saved lives” In Fort Leavenworth,0
 Donald Trump Posts A Picture Of Himself With Ronald Reagan And All Hell Breaks Loose (TWEETS),0
"TV Reporter FIRED After Being Caught On Video Calling A Cop A “F***ing Piece Of S**t” In Disgusting, Vulgar Tirade [VIDEO]",0
JUST IN: Anti-Putin Banker Claims Firm Tied To Clinton Campaign Assisted Russians In Effort ‘To Have Me Imprisoned And Killed’,0
JUDGE ROY MOORE BLASTS Latest Accuser’s Press Conference With Same Liberal Lawyer Who Tried To Take Down Trump: “I Don’t Even Know The Woman”,0
"Japan, U.S. agree economic talks should produce 'concrete results' near term",1
 Tony Perkins: Christians Are Living In ‘Spiritual Ghettos’ Under Left-Wing Rule (VIDEO),0
LOL! Marshawn Lynch’s Mommy Comes To Her Son’s Defense After Trump Calls Him Out For Disrespecting U.S. Flag During NFL Game In Mexico: “what NFL team do Trump own ?”,0
MUST WATCH: Trump Supporter Unleashes Truth On Fox Pundits: “Americans are tired of fighting other people for jobs!”,0
SECRET DUMPS OF TOXIC WASTE ON PRIVATE PROPERTY BY EPA: Will The Government Bullies At The EPA Finally Be Exposed?,0
"(VIDEO) FRIDAY NIGHT’S HYSTERICAL TAKE ON THE BOEHNER, MCCONNELL, CRUZ TUSSLE",0
DETECTIVE ON SETH RICH Murder Mystery Drops Shocking News [Video],0
 Trump Takes His Voter Fraud Conspiracy To A TERRIFYING New Level,0
" Racist Trump Fan Arrested By FBI For Threat On Obama’s Life, Had Bombs",0
" Mothers Of The Movement Bring DNC To Tears, So Right-Wing Racists Come Out In Droves (VIDEO)",0
"For Chinese officials, Trump perhaps better the devil they don't know",1
"BREAKING: STARBUCKS CEO To Step Down After Pledge To Hire 10,000 Refugees BACKFIRES",0
 FL Crowd Says ‘Amen’ When ‘Christian’ Man Brags About Molesting Children And Getting Away With It (VIDEO),0
Boycott! Singer John Legend Calls Trump “An Embarrassment”…Asks For ‘Out of Shape’ White People to Play Trump Supporters in Music Video,0
McPain: John McCain Furious That Iran Treated US Sailors Well,0
Billionaire ‘Bilderberger’ David Rockefeller dead at 101,0
WATCH BILL O’REILLY’S EXCLUSIVE INTERVIEW With President Trump [Video],0
"Collapsing: Why the ‘Russia Hack’ Witch Hunt Will Not End Well for Congress, or America",0
REVEALED: Who Gave Democratic Emails To Wikileaks And Why They Were A Leaker And NOT A Hacker [VIDEO],0
" Christie Goes Ballistic On Cruz For ‘Awful, Selfish Speech’",0
UNIVERSITY WARNS: Make Sure Your Holiday Party Is Not A “Christmas Party” In Disguise,0
VIOLENT ENVIRONMENTAL LUNATICS Cost Taxpayers MILLIONS To Protect Trump’s EPA Director After Receiving “Unprecedented” Number of Credible Death Threats,0
BREAKING BOMBSHELL: WEINER IS COOPERATING…FBI Didn’t Need Warrant…NOT Good News For Crooked Hillary [VIDEO],0
 Bombshell Reveals Nazi Connection To the Koch Brothers,0
 RESULTS ARE IN: New Post-Debate Poll Shows MAJOR Swing In Very Key Demographic (VIDEO),0
 Comey GOING PUBLIC With Russia/Trump Investigation After Pressure From Congress,0
(VIDEO) UN CLIMATE CHANGE FREAKS: “We should make every effort to decrease the world population”,0
 Trump Brags About Hurricane Size As Florida Braces For Disaster,0
Measure to hike California's minimum wage to $15 qualifies for ballot,1
 Chelsea Handler Gets The Last Word After RNC Chair Attacks Hillary For Not Smiling (VIDEO),0
"PELOSI’S HACKED EMAIL SHOWS TOP-SECRET Memo To Staffers: Make #BLM Activists Think Dems Are On Their Side, But Don’t Let Them Come In Large Groups…”DO NOT Say ‘ALL Lives Matter!”",0
Libyan coast guard rescues more than 250 migrants trying to reach Italy,1
"Senators question Kaleo' $4,500 tag on opioid overdose treatment",1
Trump wants ex-Goldman partner Mnuchin to run U.S. Treasury: Fox Business,1
California poised to shut out Republicans from U.S. Senate race,1
 Trump Shocked As New Poll Reveals The Future Of Trumpcare; It’s Worse Than You Thought (Details),0
HILLARY Calls On CRANKY SOCIALIST She Stole Election From To Sway Free Sh*t Voters [VIDEO],0
ANGRY Venezuelans CHASE Their President…Bang On Pots And Yell [Video],0
" Tired Of Things Going Well, Marco Rubio Makes Promise To Destroy America Again (VIDEO)",0
WOW! TRUMP HELPS HILLARY SEE Her First Big Crowd…You Won’t Want To Miss This! [VIDEO],0
 Bundy Militant Files $666 BILLION Lawsuit Against Government For ‘Damages From The Works Of The Devil’,0
Trump picks former U.N. spokesman Grenell for ambassador to Germany,1
 Identities Of Arrested Anti-Racist Stone Mountain Protesters Released (VIDEO),0
 BUSTED: Trump Supporters Get Caught Creating Fake Badges To Intimidate Voters At Polling Places,0
 Conservative Dream Come True: Judge Grants Rapist Joint Custody Of Victim’s Child,0
LOBBYING FOR VOTES? How Trump Could LEGALLY Fly The 200 Must Have Delegates To Mar-a-Lago For A Luxurious Weekend,0
BREAKING: WORLDSTAR HIP HOP Site Releases Rap Video…Blames “Hypocrite” Hillary For Not Acknowledging Bill Clinton’s Black Son…Doesn’t Care About Blacks [VIDEO],0
FARMER FINED A WHOPPING $2.8 MILLION Asks President Trump For Help,0
Mid Summer Anger: Oliver Stone Waxes US Establishment’s Russia Conspiracy Theory,0
 Here’s The Latest Reason Conservatives Are Calling Michelle Obama A N***** (SCREENSHOTS),0
Republicans seek special counsel's removal from Russia probe,1
Russia may seize U.S. property if its own compounds not returned: Kommersant,1
 Pence Says There Is ‘Too Much Talk’ About Racism In Policing And Institutional Bias,0
Britain says expects most EU citizens can stay after Brexit,1
WOW! BRAVE VETERAN CONFRONTS FERGUSON THUGS STOMPING ON U.S. FLAG: “My Brothers Died For That Flag!” [VIDEO],0
JOHN MCCAIN ATTACKS President Trump From Hospital Bed Only Days After Brain Cancer Diagnosis,0
Boiler Room EP #67 – The Choice of a Screwed Generation,0
 SNL Perfectly SLAMS Trump Supporters With ‘Racists For Trump’ Campaign Ad (VIDEO),0
BREAKING: OFF-DUTY POLICE OFFICER Suspended For Driving By BUTT-HURT TRUMP-HATERS With Confederate Flag On Truck,0
SERIOUSLY? PRO-ILLEGAL ALIEN Supporters Demand Cops Explain Why They Can’t Physically Attack Trump Supporters [VIDEO],0
BOILER ROOM – Presidential Debate Simulcast Special,0
 Cowardly GOP Rep. Files Police Complaint Against SENIORS Because He’s TERRIFIED Of Dissent,0
 SIX Witnesses Corroborate Sexual Assault Claim Made By ‘People’ Writer Against Trump,0
HILLARY CHEATED! Who Really Fed Hillary The Answers To Her Questions At Veteran’s Forum?,0
WOW! Sheriff Clarke DESTROYS Lie That Obama Is Helping Black Community With BRUTALLY HONEST Commentary On This Photo-Op,0
OKLAHOMA LAWMAKER BLASTED FOR SAYING: “Shouldn’t Mosques Be Removed After 911 by ANTIFA Logic?” [VIDEO],0
ALBUM SALES SKYROCKET! A Star Is Born With One Awesome Grammys Dress,0
Son Of Egyptian Immigrants Hopes To Become FIRST MUSLIM GOVERNOR In U.S…Will Push For “Sanctuary State”,0
BOMBSHELL REPORT: NSA OFFERED TO GIVE HILLARY’S EMAILS To FBI…James Comey Rejected Them,0
FAKE NEWS WEEK: Electronic Voting – The Big Lie That Just Won’t Die,0
 GOP Voters Declare #NeverTrump & #RepublicansForHillary As Donald Is Named The Nominee (TWEETS),0
WATCH: ARROGANT Sexual Predator and Sometimes “Comedian” Louis C.K. Tells Stephen Colbert “Donald Trump Is An Insane Bigot and Hitler”,0
New Hampshire governor asks Trump to stop Indonesian deportation effort,1
 White Nationalist Radio: Trump Gave Us A Press Pass And We Interviewed His Son,0
"BLOODY 4TH OF JULY WEEKEND UPDATE: Obama’s Hometown Of Chicago…64 Shot, 6 Killed, Including 39 Yr Old Father, 3 And 10 Yr Old Daughters…Black Reverend Cautions Those Who Blame Guns or Cops",0
POPE SHAMES AMERICANS From Mexico For Anti-Immigrant Sentiment…Doesn’t Mention $BILLIONS Taxpayers Give Faith Based Charities To Bring MUSLIM Immigrants To U.S.,0
HOPE FOR FORGOTTEN AMERICA…Why Trump Is Last Chance For This Steel Town Where 94% Of Jobs Have Gone [VIDEO],0
" Twitter BLASTS Whole Foods For Yet Another Expensive, Unnecessary Product (TWEETS)",0
DEAR MR PRESIDENT: Listen To Your Own FBI Director And Homeland Security Tell Us We CANNOT Properly Screen The Syrian “Refugees” [Video],0
Episode #174 – SUNDAY WIRE: ‘Fake News’ Week In Review,0
"Russia says continues dialogue with Washington on North Korea, Iran: RIA",1
BRUCE SPRINGSTEEN Releases Anti-Trump Song Calling The President A “Con Man”,0
FULL INTERVIEW: Judge Jeanine Pirro’s In-Depth Interview With President Trump [Video],0
 Seven-Year-Old Boy Accidentally Kills Father With High-Powered Rifle,0
Obama says urges a wait-and-see approach on Trump proposals,1
"COMEDY GOLD! Bernie Sanders Has HILARIOUS Meltdown Over Repeal Of Obamacare: “If You Are Old..If You’re 55-60 Yrs Of Age And Don’t Have Health Insurance, You Will Die!” [VIDEO]",0
Boiler Room #95 – Weapons of Mass Penetration,0
WHOA! Woman Born In NAZI GERMANY Says Trump Doesn’t Remind Her Of Hitler….Rioting Leftists Trying To Shut Down Free Speech Does,0
HACKED! COMMIE GEORGE SOROS Hacked By DC Leaks!,0
Indonesian parliament speaker quits amid graft investigation,1
 Bigoted Cops Shove Lesbian Out Of Women’s Bathroom Because She Looks Like A Man (VIDEO),0
 Democratic Senator Joins #THERESISTANCE: Says Trump Stole Obama’s SCOTUS Seat (DETAILS),0
" Stephen Colbert And His Audience Absolutely Pummeled Bill O’Reilly, And It Was Spectacular (VIDEO)",0
 Donald Trump Gets Mercilessly Mocked For Calling His Pathetic Apology A ‘Great Success’,0
PRICELESS! WATCH MSNBC HOST’S Shocked Response When GOP Lawmaker Calls For “Purge” of “Deep State” FBI and DOJ,0
 Louis C.K. Tears ‘Insane Bigot’ Donald Trump Apart In Devastating Rant: ‘The Guy Is Hitler’ (IMAGE),0
"WELL, DUH! Transgender Wins International Women’s Weightlifting Title",0
 Another White Trump Supporter Assaults A Black Man At A Terrifying Rally In The South (VIDEO),0
 Former KKK Leader Thanks Trump’s VP For Being So Nice (AUDIO),0
 Detroit Mayor Blasts Trump’s ‘Phony’ Black Church Visit,0
"LEFTIST BABYSITTING SERVICE Allows Parents To Riot, Protest, Bully Trump Supporters While Kids Are Indoctrinated At Home",0
BIG MISTAKE! HILLARY JUST Proved To America She’s Committed To Keeping Obama’s Divisive Race War Going,0
STEVIE WONDER SLAMS Black Lives Matter At MN Peace Conference: “You Cannot Say ‘Black Lives Matter’ and Then Kill Yourselves” [VIDEO],0
 Karma In All Its Glory: Republican Chairwoman Forced To Resign Over ‘Obama Is A Chimp’ Facebook Post,0
 WATCH: Trump’s Treasury Sec. Steve Mnuchin Says NFL Players Have No Right To Free Speech,0
 WATCH This GOP Rep. Angrily Offer A Gift To His Fellow Republicans For Rejecting Zika Funding,0
REMEMBER WHEN Democrat Operatives Were Caught Bragging About Their Voter Fraud Operation In WI? [VIDEO],0
OBAMA UNDERMINES AMERICA…Plans To Slash Nuclear Stockpiles…Again,0
 ‘Drain The Swamp’ Trump Is Now Doing White House Ads For Corporate America (VIDEO),0
 Trevor Noah Roasts Jeb Bush’s Pathetically Desperate Effort To Remain A Viable Candidate (VIDEO),0
 NYPD So Delighted With Cop Who Killed Eric Garner They Now Pay Him $120K,0
 Ohio Fireman In Deep Sh*t For HORRIBLE Remarks About Saving ‘N*****s’,0
 RIGGED: Hillary Wins Popular Vote As Republicans Claim WH Victory,0
" GOP Gives Trump The Middle Finger, Prepares To Launch Probe Into Russia",0
 Clinton Ad SLAMS Trump For His Disgusting Insults Towards Women And Their Bodies,0
 CNN Just TORPEDOED Donald Trump With Facts To PROVE He Lied About Them Again,0
" According To The New White House Chief Strategist, Liberal Women Are Just ‘A Bunch Of Dykes’",0
OBAMA AND VALERIE JARRETT Finalize Executive Action Gun Control Proposal,0
"While wealthy Mexicans swamped by quake aid, poor feel abandoned",1
 Trump Loves To Say The New York Times Is ‘Failing’ – So They Just Effortlessly Embarrassed Him With Simple Numbers,0
AWESOME! PRESIDENT TRUMP Draws Red Line On Saying “Merry Christmas” [Video],0
 Trump Doesn’t Want His Supporters To Know His REAL Stance On Gun-Free Zones,0
MASSACHUSETTS VOTES TO IGNORE FED LAW and Let Illegals Go…This Sanctuary State Endangers All Americans!,0
WOW! TUCKER AND JESSE Destroy The Liberal Kooks Protesting Trump [Video],0
WHY TRUMP’S OWN CHILDREN WON’T Be Voting For Him In NY Primary,0
KEITH SCOTT’S BROTHER Tells Charlotte Reporter: “All White People Are F*#ckin’ Devils…All Cops Are F*#ckin Devils”,0
 BUSTED: Uncovered Video Shows Trump Supporting Hillary In 2008 (VIDEO),0
"Cruz & Kasich Quit: Trump Crushes Elite Establishment, #DropOutHillary Now Trending",0
 Trump Fan Drives Jeep Through Crowd Of Protesters (VIDEO),0
BUSTED! NANCY PELOSI Claims No Meeting With Russian Ambassador…Photo From 2010 Proves Otherwise! [Video],0
"Juncker wants EU finance minister, no separate euro budget or parliament",1
BROTHER OF SETH RICH Works For Cyber Security Firm…Reportedly BLOCKED Family’s Private Investigator From Determining If Seth Was Wikileaks Source…Refused To Let Investigator See Seth’s Computer: “I already checked it…Don’t worry about it”,0
NANCY PELOSI’S Latest Over-The-Top Claim: Trump will “take food out of the mouths of babies and seniors”,0
SENATOR ELIZABETH WARREN Tries To Trash Republicans With Latest Tweet…But It’s What’s Sitting On Her Desk That Has Everyone Laughing,0
" Trump Explains Why He Fired James Comey, F*cks Up And Admits He Should Be Impeached (VIDEO)",0
CLINTON GAVE Special Appointment To Estee Lauder Exec After Multi-Million Dollar Donation…Pay To Play!,0
 Right-Wing Firefighter Suspended After HORRIFIC Threat To Barack Obama (SCREENSHOTS),0
 Bernie Sanders Lets Chuck Todd Know If He’s Willing To Be Vice President (VIDEO),0
Congress should give Puerto Rico debt restructuring authority: White House,1
"BRITISH TV PERSONALITY: Don’t Blame Trump For Muslim Ban Comments , He Speaks For The Masses…Who Can Blame Americans For Not Wanting To End Up Like UK? [VIDEO]",0
 Bryan Cranston Shows Up On SNL To Hilariously Mock Trump’s Ridiculous Cabinet Picks (VIDEO),0
HILLARY COULDN’T FIND 125 WOMEN TO BUY TICKETS TO ‘Women Only’ FUNDRAISER…Forced To Sell Tickets To Men,0
"TEXAS CHURCH SHOOTER: Years Before ‘Soft Target’ Attack, Gunman Tried to Carry Out Death Threats on CIA Linked Air Force Base",0
No deal on tax among German coalition parties: conservative politician,1
 Tea Party Superstar Gets WRECKED After Obama ‘N****r’ Tweet,0
JUST IN: Obama Regime Helped Terror Group #Hezbollah Traffic Drugs In U.S “So The Iran Nuke Deal Would Go Ahead”…Proceeds Were Allegedly Used To Design New IED’s That Killed US Troops In Iraq,0
 Elijah Cummings Made Sure The GOP Is Well Aware They’re Hypocritical A**holes Regarding Flint,0
 Hatred For The Republican Party Reaches 25 Year High,0
KARMA! BIRTHDAY BOY BILL CLINTON HECKLED BY KIDS ON THE GOLF COURSE,0
 Texas Schools Proposed Textbooks : Mexicans Are Lazy And Want To Destroy Society,0
 Target Just Made A Major Move That’s Going To Blow Conservative Minds (VIDEO),0
WHY OBAMA IGNORED MURDER BY ILLEGAL ALIEN IN SANCTUARY CITY: You Have Never Seen Megyn Kelly This Mad Before!,0
Pakistan debates how to fill education gaps,1
"Activists or Terrorists? How Media Controls and Dictates ‘The Narrative’ in Burns, Oregon",0
"TOMI LAHREN: “I Guess Jill Stein Wants To See Hillary Be The First Female To Lose The Election, Twice” [VIDEO]",0
FORMER SECRET SERVICE AGENT EXPLAINS TRUMP: “He’s a Queens guy”….”It’s time for the brawler” [Video],0
 Donald Trump Just Changed His Twitter Header And The Whole Internet Is Making Fun Of Him (TWEETS),0
Argentina judge says death of prosecutor Nisman was murder,1
"BUNDY SON AND RANCHERS POST VIDEOS On Facebook: Speak Out Against “Lies on social media,” Explain Why They’re Fighting Tyrannical Government",0
 Heckler Screams ‘F*ck Hillary’ At Clinton Rally – And She Just Laughs At Him (VIDEO),0
"WATCH: SMARTPHONE CAPTURES NEW BOATLOAD OF “Scared, Hungry Women and Children” On Their Way To Europe…While 6.6 MILLION More Are Waiting To Cross",0
Did OPRAH Just Leave “Nasty” Hillary Wishing She Wouldn’t Have Endorsed Her? [VIDEO],0
BOILER ROOM – EP #50 – 1 Year Anniversary Extravaganza!!!,0
Illinois governor reports $188.1 million in 2015 personal income,1
U.N. chief says no communication with North Korea is dangerous,1
" WATCH: Arnold Schwarzenegger Just BURNED Trump Over ‘The Apprentice,’ And It Is GOLDEN",0
France to discuss possible new Rafale sale with Egypt's al-Sisi: Le Maire,1
Trump Thanks Putin for Slashing US Embassy Staff: ‘It Cut Our Payroll’,0
" Republican Congressman Rejects Trump In Scathing Open Letter, Will Vote For Hillary",0
 Trump Just Told Prince Charles To Eat Sh*t For An Absolutely RIDICULOUS Reason,0
“You’re Not Welcome!” Obama As Welcome At Roseberg Funerals As Westboro Baptist Church Members [Videos],0
3 MILLION ILLEGAL ALIENS Under Investigation For Voting…After Obama Told Them It Was Ok,0
" Supreme Court Strikes Down Texas Abortion Law, And Anti-Choicers Are Positively FUMING (TWEETS)",0
WOW! TX Congressman On IMPEACHMENT And REMOVAL Of Hillary If She Wins Election,0
Flynn did not initially disclose income from Russia-linked companies,1
 Michele Bachmann Comes Out Of Hiding To Mourn Scalia On Twitter — Gets His Name Wrong (TWEETS),0
 WATCH: Obama Takes A PERFECT Shot At Trump’s Never Ending Tweeting,0
DISGRACEFUL: US Air Force Can No Longer Afford 21-Gun Salute At Vet Funerals…Plenty Of Funds For Muslim Immigrants,0
Trump's choice for U.S. attorney general says he can stand up to him,1
 Obama’s Attorney General Just Spit In Trump’s Face Over 9th Circuit Court Ruling,0
IS YOUR CONGRESSMAN Selling You Out For More ‘Refugees’?,0
" Leslie Knope Writes Powerful, Heartbreaking Letter To America That EVERYONE Should Read",0
 Trump Is Now Threatening A Lawsuit Over Copyright Violation Of His Penis (IMAGE),0
 Obama Just Completely F*cked Over Trump’s ‘Muslim Registry’ Plan,0
EXPOSED! OBAMA REGIME Gave MILLIONS US Tax Dollars To RADICAL SOROS GROUPS Used To Take Down Conservative European Nation’s Government,0
IRONY! COLLEGE “ANTI-CAPITALIST” GROUP DISBANDS Because Members Were too Rich and White,0
"U.S. will change course on climate policy, says former EPA transition head",1
 Student Haz A Sad After Everyone Mocks Him For His Trump Hat (VIDEO),0
